title,platform,link
Sunset Overdrive: Dawn of the Rise of the Fallen Machines,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Super Dungeon Bros,xbox,http://static.metacritic.com/images/products/games/7/9d4b65a36c1e3880bbf28fb3c9547d1e-98.jpg
Super Mega Baseball: Extra Innings,xbox,http://static.metacritic.com/images/products/games/3/acb74a790fcecae47368330d612e38d7-98.jpg
Super Mutant Alien Assault,xbox,http://static.metacritic.com/images/products/games/1/895e73aa627d80e5525bbc80f133a329-98.jpg
Super Night Riders,xbox,http://static.metacritic.com/images/products/games/6/f6bc914d82f096b3bc7802cd9b758441-98.jpg
Super Party Sports: Football,xbox,http://static.metacritic.com/images/products/games/1/e16088777529851229c06be3fb147de1-98.jpg
Super Time Force,xbox,http://static.metacritic.com/images/products/games/5/ff531e533fa93c894d061c8b7b3ffc08-98.jpg
Super Toy Cars,xbox,http://static.metacritic.com/images/products/games/9/9d0aee737d091fe100f6d90c3cf71cd1-98.jpg
Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,xbox,http://static.metacritic.com/images/products/games/6/f0c567e17c370b66b62f1f1b680b2246-98.jpg
SUPERHOT,xbox,http://static.metacritic.com/images/products/games/0/7f4557e1ca160aacec4829046f5643f6-98.jpg
Sword Coast Legends,xbox,http://static.metacritic.com/images/products/games/9/3a4219c8ceb0a98a25bbf6dd7aaa5a33-98.jpg
Tachyon Project,xbox,http://static.metacritic.com/images/products/games/0/bc52353f7c2f31a9f0076a0301e109f5-98.jpg
Tales from the Borderlands: A Telltale Game Series,xbox,http://static.metacritic.com/images/products/games/4/7d78468746144c452bcd41f213499f42-98.jpg
Tales From The Borderlands: Episode 1 - Zer0 Sum,xbox,http://static.metacritic.com/images/products/games/0/4e0dc6463c2f0dedbc28c366753fc982-98.jpg
Tales From The Borderlands: Episode 2 - Atlas Mugged,xbox,http://static.metacritic.com/images/products/games/0/9874baa243da6a14bf9b11004a3571d2-98.jpg
Tales From The Borderlands: Episode 3 - Catch A Ride,xbox,http://static.metacritic.com/images/products/games/7/9da9317814dceab56eb7c7c0482700af-98.jpg
Tales From The Borderlands: Episode 4 - Escape Plan Bravo,xbox,http://static.metacritic.com/images/products/games/5/368d4fdc66e403a262cc2d5936d5a2d0-98.jpg
Tales From The Borderlands: Episode 5 - The Vault of the Traveler,xbox,http://static.metacritic.com/images/products/games/3/c2e5fae2950c624944e99a1fa4843dcf-98.jpg
Teenage Mutant Ninja Turtles: Mutants in Manhattan,xbox,http://static.metacritic.com/images/products/games/1/38f3271eea4962596acc2aebbc0e4b59-98.jpg
Tekken 7,xbox,http://static.metacritic.com/images/products/games/2/6ee37e2168aef1f4f978c56acd3f4b9f-98.jpg
Tembo the Badass Elephant,xbox,http://static.metacritic.com/images/products/games/8/c9b6c48a2e2d09711cce0bcf6d226854-98.jpg
Tennis in the Face,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Terraria,xbox,http://static.metacritic.com/images/products/games/2/74659abb118cd7216e48227250279dbe-98.jpg
Teslagrad,xbox,http://static.metacritic.com/images/products/games/1/7aac5fad29ad35342fdeaa610ae0396b-98.jpg
Teslapunk,xbox,http://static.metacritic.com/images/products/games/9/bf3d5d484611cc00c445ab825eb649a8-98.jpg
Tetraminos,xbox,http://static.metacritic.com/images/products/games/1/81cf4666da128d3f15b47225e4ccb7da-98.jpg
Tetris Ultimate,xbox,http://static.metacritic.com/images/products/games/3/7989a37a1c5536efe640cf73981e0c1d-98.jpg
Tetrobot and Co.,xbox,http://static.metacritic.com/images/products/games/0/866a715f673f348d4dc0e01ed2dc662c-98.jpg
The Amazing Spider-Man 2,xbox,http://static.metacritic.com/images/products/games/6/f1ca874188427eb3b3b92ab8c6b49e80-98.jpg
The Banner Saga,xbox,http://static.metacritic.com/images/products/games/6/dbe8e7e8a660699964ae352896643fec-98.jpg
The Banner Saga 2,xbox,http://static.metacritic.com/images/products/games/3/caf1d036aaad30aa3ce423fa119e830a-98.jpg
The Binding of Isaac: Afterbirth,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
The Binding of Isaac: Rebirth,xbox,http://static.metacritic.com/images/products/games/8/99977218f77ff4c0f1e5a46962ac2ea3-98.jpg
The Book of Unwritten Tales 2,xbox,http://static.metacritic.com/images/products/games/0/8f59736a7f62e4bdc360774599a6a3ff-98.jpg
The Bridge,xbox,http://static.metacritic.com/images/products/games/1/3bdb973569abf989eb6c6b4ac168fae3-98.jpg
The Bug Butcher,xbox,http://static.metacritic.com/images/products/games/7/ced8a8cef9b342f906ff8646081e74cb-98.jpg
The Bunker,xbox,http://static.metacritic.com/images/products/games/9/13999aecf55c8355b3cd5fe0521bc6f6-98.jpg
The BunnyLord Pro Hater Pack,xbox,http://static.metacritic.com/images/products/games/1/73a0c10b20cf6484436685242af6dd90-98.jpg
The Crew,xbox,http://static.metacritic.com/images/products/games/3/16b094c2ad6c5be7f944a52ccdd0aa93-98.jpg
The Crew: Calling All Units,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
The Crew: Ultimate Edition,xbox,http://static.metacritic.com/images/products/games/8/b4858a1495668d9692a50a9c8f3ebfa4-98.jpg
The Crew: Wild Run,xbox,http://static.metacritic.com/images/products/games/6/b5628ca1e01658487b522808da54c426-98.jpg
The Crew: Wild Run Edition,xbox,http://static.metacritic.com/images/products/games/8/9495599b7d4dc6de99c604962909f53b-98.jpg
The Deer God,xbox,http://static.metacritic.com/images/products/games/5/c39eba4d4af68c8c1902d67ff2047246-98.jpg
The Dwarves,xbox,http://static.metacritic.com/images/products/games/5/70b7ed217d84a8df711ebec5836a4313-98.jpg
The Elder Scrolls Online: Dark Brotherhood,xbox,http://static.metacritic.com/images/products/games/8/98ef59f1769ec87f0fc74a73993c3440-98.jpg
The Elder Scrolls Online: Gold Edition,xbox,http://static.metacritic.com/images/products/games/3/c386d97e6743f5719cc2a6467374f0f3-98.jpg
The Elder Scrolls Online: Tamriel Unlimited,xbox,http://static.metacritic.com/images/products/games/6/22ffdb6a6059439f1283de105a6eba45-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - Orsinium,xbox,http://static.metacritic.com/images/products/games/6/266c2e3386d427c2babda473aa8621e7-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - The Imperial City,xbox,http://static.metacritic.com/images/products/games/5/266c2e3386d427c2babda473aa8621e7-98.jpg
The Elder Scrolls Online: Tamriel Unlimited - Thieves Guild,xbox,http://static.metacritic.com/images/products/games/3/218ef8d0085db6825ddda994b3b0aaf3-98.jpg
The Elder Scrolls V: Skyrim Special Edition,xbox,http://static.metacritic.com/images/products/games/5/148848f116165de8a381bc6322c60cd6-98.jpg
The Escapists,xbox,http://static.metacritic.com/images/products/games/9/1c77a59ed183c5898da9b675641ddf4b-98.jpg
The Escapists - Alcatraz,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
The Escapists: The Walking Dead,xbox,http://static.metacritic.com/images/products/games/7/44382b3e13dc3705f8ace7a4261075b4-98.jpg
The Evil Within,xbox,http://static.metacritic.com/images/products/games/7/ec05ced646073630fec2892fcf268899-98.jpg
The Evil Within: The Assignment,xbox,http://static.metacritic.com/images/products/games/2/fe6316d29485498cd8a45667b9a33ba9-98.jpg
The Evil Within: The Consequence,xbox,http://static.metacritic.com/images/products/games/9/dafbfa0c05516d6b1df034b423a3d6ff-98.jpg
The Evil Within: The Executioner,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
The Fall,xbox,http://static.metacritic.com/images/products/games/3/2c5539cfc58ae2921dd35c45fbb01432-98.jpg
The Final Station,xbox,http://static.metacritic.com/images/products/games/7/a22ac69cda91e8845ad958bbbce14d7d-98.jpg
The Flame in the Flood,xbox,http://static.metacritic.com/images/products/games/5/eecf9d85f3397d8328a7a31a5cda8efe-98.jpg
The Golf Club,xbox,http://static.metacritic.com/images/products/games/0/4649dd3278003a30b64cdf215cc5bc87-98.jpg
The Golf Club (Collector's Edition),xbox,http://static.metacritic.com/images/products/games/7/a0751b05febef36315cd2c6b6a9387c6-98.jpg
The Incredible Adventures of Van Helsing,xbox,http://static.metacritic.com/images/products/games/0/71c449b5f5c114f96423bd3f5dcc91fa-98.jpg
The Incredible Adventures of Van Helsing II,xbox,http://static.metacritic.com/images/products/games/3/df2c7ad7cd4622ba6eea0e453298d568-98.jpg
The Incredible Adventures of Van Helsing II: Extended Edition,xbox,http://static.metacritic.com/images/products/games/1/fd447af3af155950c4e7bcb629ed12bc-98.jpg
The Jackbox Party Pack,xbox,http://static.metacritic.com/images/products/games/7/6bf30b353603c8bb9c41df0a141c250f-98.jpg
The Jackbox Party Pack 2,xbox,http://static.metacritic.com/images/products/games/3/ef5c512d98e2e1a0e62a8cc9ea81e63a-98.jpg
The Jackbox Party Pack 3,xbox,http://static.metacritic.com/images/products/games/6/56ce8b6a18edc2ab20f1f9bc64dbb683-98.jpg
The Legend of Korra,xbox,http://static.metacritic.com/images/products/games/4/c5b699088f20a6aae96e915312127704-98.jpg
The LEGO Movie Videogame,xbox,http://static.metacritic.com/images/products/games/1/b50f62758f538cffa0102be15aa3b443-98.jpg
The Little Acre,xbox,http://static.metacritic.com/images/products/games/9/131480f44294a33b7e0fe163183654c4-98.jpg
The Living Dungeon,xbox,http://static.metacritic.com/images/products/games/9/cb971469a73cdbe754c195f5ef4c4cd8-98.jpg
The Long Dark,xbox,http://static.metacritic.com/images/products/games/5/0ead88e84e19da5adc5fcbde443341d8-98.jpg
The Magic Circle: Gold Edition,xbox,http://static.metacritic.com/images/products/games/2/703e8effb22abbb76c8bbed6aa3993df-98.jpg
The Park,xbox,http://static.metacritic.com/images/products/games/5/3dbedbac612b57a098e9fb4e83580f76-98.jpg
The Peanuts Movie: Snoopy's Grand Adventure,xbox,http://static.metacritic.com/images/products/games/1/7eb4b0bf6a37ea838d698bedd60b576f-98.jpg
The Pinball Arcade,xbox,http://static.metacritic.com/images/products/games/6/fd3fd388055829bcbaefc3798b6f7085-98.jpg
The Pure Bundle,xbox,http://static.metacritic.com/images/products/games/3/b998ddb91138543478991cb27d80e520-98.jpg
The Solus Project,xbox,http://static.metacritic.com/images/products/games/1/e647e81aec479f238359797b3e40e733-98.jpg
The Sun and Moon,xbox,http://static.metacritic.com/images/products/games/2/ec304e0e4f9c2a13d589aa5f25402b9a-98.jpg
The Swapper,xbox,http://static.metacritic.com/images/products/games/6/32043fa48a26135b301c913096480171-98.jpg
The Swindle,xbox,http://static.metacritic.com/images/products/games/9/793efc5ee01aa9d392d0805a392e98ff-98.jpg
The Technomancer,xbox,http://static.metacritic.com/images/products/games/2/a2b9165f85926c453e78535132c43425-98.jpg
The Turing Test,xbox,http://static.metacritic.com/images/products/games/8/024f4dd35e06e61ffad299c41899ba62-98.jpg
The Walking Dead: A Telltale Games Series - The Complete First Season,xbox,http://static.metacritic.com/images/products/games/0/c74ef1872ec62a170a58886e96674882-98.jpg
The Walking Dead: Michonne - A Telltale Miniseries,xbox,http://static.metacritic.com/images/products/games/7/9d14ff2f18429bf8a15cd02f32f0b4aa-98.jpg
The Walking Dead: Michonne - Episode 1: In Too Deep,xbox,http://static.metacritic.com/images/products/games/4/eee77f1126e396ba08f8f9936f5eba10-98.jpg
The Walking Dead: Michonne - Episode 2: Give No Shelter,xbox,http://static.metacritic.com/images/products/games/8/36548d53b028f223c710863811132d60-98.jpg
The Walking Dead: Michonne - Episode 3: What We Deserve,xbox,http://static.metacritic.com/images/products/games/4/24587fb8b91dd9b161b07145f5532d35-98.jpg
The Walking Dead: Season Two - A Telltale Games Series,xbox,http://static.metacritic.com/images/products/games/4/b456a86240c4f1ff9343a8a97cd12514-98.jpg
The Witcher 3: Wild Hunt,xbox,http://static.metacritic.com/images/products/games/6/125517eba511f72aba84a3d7a47a798c-98.jpg
The Witcher 3: Wild Hunt - Blood and Wine,xbox,http://static.metacritic.com/images/products/games/1/eb16572f35786e11ebea54b86a4d40ae-98.jpg
The Witcher 3: Wild Hunt - Complete Edition,xbox,http://static.metacritic.com/images/products/games/9/6300027b417b6cb95bf7be6b2f3d957d-98.jpg
The Witcher 3: Wild Hunt - Hearts of Stone,xbox,http://static.metacritic.com/images/products/games/6/d96c3688118c61d9323e78145d3dc7f1-98.jpg
The Witcher 3: Wild Hunt - New Quest: 'Contract: Missing Miners',xbox,http://static.metacritic.com/images/products/games/2/c409a77ac2fe9b4592925941fb2408a1-98.jpg
The Witcher 3: Wild Hunt - New Quest: 'Contract: Skellige's Most Wanted',xbox,http://static.metacritic.com/images/products/games/3/e41f3f17801ecb01e6a8555828d80b93-98.jpg
The Witcher 3: Wild Hunt - New Quest: 'Fool's Gold',xbox,http://static.metacritic.com/images/products/games/7/51e1296fd20806aba912619e070c49d0-98.jpg
The Witcher 3: Wild Hunt - New Quest: 'Scavenger Hunt: Wolf School Gear',xbox,http://static.metacritic.com/images/products/games/6/cf3d43c6e5b60f9e4ed276625bb4dee8-98.jpg
The Witcher 3: Wild Hunt - New Quest: 'Where the Cat and Wolf Play...',xbox,http://static.metacritic.com/images/products/games/5/b208cc32ac3746cd6a7ada97b88ec349-98.jpg
The Witness,xbox,http://static.metacritic.com/images/products/games/6/6cea2b672052489dfe1e11e3e73a6046-98.jpg
The Wolf Among Us,xbox,http://static.metacritic.com/images/products/games/6/fe5024ebfac725c33e1206be3e09881e-98.jpg
The World II Hunting BOSS,xbox,http://static.metacritic.com/images/products/games/7/08f7fbfd6b77af4cf8dec317fe65ec63-98.jpg
Thief,xbox,http://static.metacritic.com/images/products/games/7/ec52cecba1f5fc6d701c7a5caebc88c2-98.jpg
This War of Mine: The Little Ones,xbox,http://static.metacritic.com/images/products/games/7/573a1d915c725074d3dc5d3ef56b2436-98.jpg
Thomas Was Alone,xbox,http://static.metacritic.com/images/products/games/7/66e5cdf7bd541988153b59e425058c31-98.jpg
Three Fourths Home: Extended Edition,xbox,http://static.metacritic.com/images/products/games/7/6976a2513d9a70e138edae9a4f7ba068-98.jpg
Threes!,xbox,http://static.metacritic.com/images/products/games/0/0314105cc5c304a19c04e7deb6b6727b-98.jpg
Tiny Troopers: Joint Ops,xbox,http://static.metacritic.com/images/products/games/9/f17452664bc00a460852cb2f682c4425-98.jpg
Titanfall,xbox,http://static.metacritic.com/images/products/games/3/7207cad078308daa5f1f2bf9d669a812-98.jpg
Ultratron,xbox,http://static.metacritic.com/images/products/games/5/927a1428cfa2e172aca307afad3fa958-98.jpg
Uncanny Valley,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Unepic,xbox,http://static.metacritic.com/images/products/games/4/7ac406edfd6eac182a64ef185c39c2be-98.jpg
Unmechanical: Extended Edition,xbox,http://static.metacritic.com/images/products/games/2/4c3dc62e724c0cab787a8e513d1dbbdb-98.jpg
Unnamed Fiasco,xbox,http://static.metacritic.com/images/products/games/0/25fff158ce84fe84d1ba4c150fac3aad-98.jpg
Uno,xbox,http://static.metacritic.com/images/products/games/5/9477956a177f56b62196baaad4e57503-98.jpg
Unravel,xbox,http://static.metacritic.com/images/products/games/2/fa1d010afc9aeb40248e5153ef8f5c7b-98.jpg
Valentino Rossi The Game,xbox,http://static.metacritic.com/images/products/games/8/be1d7acf6152e0d8302d876fba06a5c8-98.jpg
Valhalla Hills: Definitive Edition,xbox,http://static.metacritic.com/images/products/games/4/24e7763d6203456dfb38c75e1127287c-98.jpg
Valiant Hearts: The Great War,xbox,http://static.metacritic.com/images/products/games/8/8970c0aafe5f4719a0a1fa4b90f32743-98.jpg
Valley,xbox,http://static.metacritic.com/images/products/games/4/c5f495cc908a3b9ff96b45ebcb81b891-98.jpg
Velocity 2X,xbox,http://static.metacritic.com/images/products/games/0/2bff2b6a59fe78b9f2d6087d754f51e9-98.jpg
Vertical Drop Heroes HD,xbox,http://static.metacritic.com/images/products/games/3/a7a61287c377ea0125917ae26576ab95-98.jpg
VIDEOBALL,xbox,http://static.metacritic.com/images/products/games/0/75665a583d76e038c9bf41a45241f9b9-98.jpg
Vikings: Wolves of Midgard,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Virginia,xbox,http://static.metacritic.com/images/products/games/8/b20fe638d253894e873546666f310f1a-98.jpg
Voice Commander,xbox,http://static.metacritic.com/images/products/games/1/28c85ee9b99bc63bbf3a6cf0a67860f5-98.jpg
Volgarr the Viking,xbox,http://static.metacritic.com/images/products/games/8/316dd27fff8b10df0f77ff06eb34a411-98.jpg
Warframe,xbox,http://static.metacritic.com/images/products/games/7/6e4684b1d8a0a9b96051eec14758d99d-98.jpg
Warhammer: End Times - Vermintide,xbox,http://static.metacritic.com/images/products/games/6/a35834b93f78e72dbe1e2274ec54a73a-98.jpg
Warriors Orochi 3 Ultimate,xbox,http://static.metacritic.com/images/products/games/2/6a76170494fb5816de765b52b47bc69d-98.jpg
Wasteland 2: Director's Cut,xbox,http://static.metacritic.com/images/products/games/9/28a6b5edcca6ac874b9822bd3a839405-98.jpg
Watch Dogs,xbox,http://static.metacritic.com/images/products/games/5/09185bb49f2732cbef03ee485c2d0d41-98.jpg
Watch Dogs 2,xbox,http://static.metacritic.com/images/products/games/4/3c7857b53757f3e48bbdc1a61b3fb7df-98.jpg
Watch Dogs: Bad Blood,xbox,http://static.metacritic.com/images/products/games/5/7f1198275ebaec567c2130b7bf1050cf-98.jpg
Watch Dogs: Complete Edition,xbox,http://static.metacritic.com/images/products/games/1/eac4a542e82f292d3dcea81c9e4cfbbd-98.jpg
WE ARE DOOMED,xbox,http://static.metacritic.com/images/products/games/9/595241bc41ae5208c6ee26f6f1c17665-98.jpg
We Sing,xbox,http://static.metacritic.com/images/products/games/3/24192706b29d98ab67e101095e0d24f0-98.jpg
Wheels of Aurelia,xbox,http://static.metacritic.com/images/products/games/0/93d0e43b194546450a3b1d136cfb582b-98.jpg
Whispering Willows,xbox,http://static.metacritic.com/images/products/games/6/a015e5919da7556735249073214ee3d3-98.jpg
White Night,xbox,http://static.metacritic.com/images/products/games/6/8918794b6a61c6956f4b90990c0dda01-98.jpg
Wolfenstein: Complete Edition,xbox,http://static.metacritic.com/images/products/games/8/cf72666d61101aa162959fcdebb3fc3d-98.jpg
Wolfenstein: The New Order,xbox,http://static.metacritic.com/images/products/games/2/e6b668e25bda2f0059dd521821f2285c-98.jpg
Wolfenstein: The Old Blood,xbox,http://static.metacritic.com/images/products/games/9/084bc68ee92a2bc20a0908bcb22f6962-98.jpg
Wondershot,xbox,http://static.metacritic.com/images/products/games/1/bef1673fdc0251e4376fede31dac32a7-98.jpg
World of Tanks,xbox,http://static.metacritic.com/images/products/games/9/84930e887d223ead2d079d702ffc71ff-98.jpg
Worms Anniversary Edition,xbox,http://static.metacritic.com/images/products/games/3/c94cc0910bb6be0e6e7eb5daaa68e906-98.jpg
Worms Battlegrounds,xbox,http://static.metacritic.com/images/products/games/7/c1055e39d34a5d3e74dc0a00d7af03da-98.jpg
Worms W.M.D,xbox,http://static.metacritic.com/images/products/games/6/80acb7e4552afd9e02ba1c18bad08929-98.jpg
WRC 5,xbox,http://static.metacritic.com/images/products/games/5/f0ccdf6c1c619ccecf8999c227b3c8cd-98.jpg
WRC 6: FIA World Rally Championship,xbox,http://static.metacritic.com/images/products/games/0/e7ff81c82a075c89ebfd12737e7fb38c-98.jpg
WWE 2K15,xbox,http://static.metacritic.com/images/products/games/6/c71bdc6b3d0e8c4fe8ab2a0a19f302e6-98.jpg
WWE 2K15: NXT Arrival,xbox,http://static.metacritic.com/images/products/games/8/297a8eda7c96c4677d968b9de8180759-98.jpg
WWE 2K16,xbox,http://static.metacritic.com/images/products/games/6/10d055e2efc23b03cfa5b2a23548a846-98.jpg
WWE 2K17,xbox,http://static.metacritic.com/images/products/games/6/928f86fbf8e4811688351c30def93bf3-98.jpg
Xbox Fitness,xbox,http://static.metacritic.com/images/products/games/3/3645b5e8a89a077d0517d32c76a9b870-98.jpg
Xbox One,xbox,http://static.metacritic.com/images/products/games/6/cc826c65c1f6f35062d5e0700a8b5430-98.jpg
XCOM 2,xbox,http://static.metacritic.com/images/products/games/8/b39da50f15e510d93a69fb62145eca3b-98.jpg
Xenoraid,xbox,http://static.metacritic.com/images/products/games/2/06bd95ee5b567254653461fbcc6006be-98.jpg
Yasai Ninja,xbox,http://static.metacritic.com/images/products/games/2/8d2f7dd11ffa3510c8fab194f2f4364a-98.jpg
Yesterday Origins,xbox,http://static.metacritic.com/images/products/games/6/a6c11bc1713029ba2e6ec9f59743428d-98.jpg
Yu-Gi-Oh! Legacy of the Duelist,xbox,http://static.metacritic.com/images/products/games/1/c0fd8ad1ec44027442b68adb43076dbb-98.jpg
